id,age,area,floor,max_floor,y,room_num,L,D,K,S,north
6720,215,22.21,4,11,99000,1,0,0,0,0,0
6721,1,36.45,3,10,157000,1,0,0,0,0,0
6722,3,43.42,1,3,98500,1,1,1,1,0,0
6723,472,45.28,2,2,75000,3,0,1,1,0,0
6724,174,26.5,2,2,79000,1,0,0,1,0,0
6725,561,64.79,3,3,139000,3,1,1,1,0,0
6726,0,32.49,3,4,127000,1,0,1,1,0,1
6727,17,114.95,3,3,350000,3,1,1,1,0,0
6728,1,40.31,5,5,161000,1,1,1,1,0,0
6729,221,37.35,3,5,93000,1,1,1,1,0,1
6730,1,25.9,9,11,135000,1,0,0,1,0,0
6731,411,32.4,2,2,60000,2,0,0,1,0,0
6732,2,25.16,2,4,110000,1,0,0,0,0,0
6733,332,32.6,3,6,108000,1,0,1,1,0,0
6734,355,105.58,2,3,148000,3,0,1,1,1,0
6735,581,23.88,2,3,48000,1,0,0,0,0,0
6736,389,24.11,5,6,68000,1,0,1,1,0,0
6737,329,24.51,4,7,72000,1,0,0,0,0,0
6738,233,64.47,1,15,159000,3,1,1,1,0,0
6739,394,18.0,2,3,70000,1,0,0,0,0,0
6740,532,24.84,1,2,52000,1,0,0,1,0,0
6741,192,22.39,2,2,75000,1,0,0,1,0,0
6742,387,17.41,1,2,66000,1,0,0,0,0,0
6743,0,20.01,2,5,80000,1,0,0,0,0,0
6744,343,15.0,3,3,60000,1,0,0,0,0,0
6745,154,25.26,2,2,74500,1,0,0,1,0,0
6746,474,21.0,1,2,53000,1,0,0,1,0,0
6747,26,25.85,5,5,94000,1,0,0,1,0,0
6748,77,75.75,5,10,220000,3,1,1,1,0,0
6749,56,38.46,2,3,190000,1,1,1,1,0,0
6750,5,31.16,2,3,92000,1,0,1,1,0,0
6751,163,67.2,9,10,159000,2,1,1,1,0,0
6752,198,68.32,4,14,177000,2,1,1,1,0,0
6753,660,20.0,2,2,53000,1,0,0,1,0,0
6754,224,33.97,4,6,113000,1,0,1,1,0,0
6755,362,91.26,1,1,230000,3,1,1,1,1,0
6756,204,28.53,6,6,109000,1,0,0,1,0,0
6757,192,27.65,2,7,102000,1,0,0,1,0,1
6758,448,34.0,10,10,129000,1,0,0,0,0,0
6759,186,38.75,5,15,169000,1,1,1,1,0,0
6760,0,45.73,3,4,117000,1,1,1,1,0,1
6761,361,18.5,1,2,52000,1,0,0,0,0,0
6762,56,45.38,19,33,190000,1,1,1,1,0,1
6763,186,20.28,1,2,67000,1,0,0,1,0,0
6764,89,25.61,1,3,90000,1,0,0,1,0,0
6765,209,25.0,5,10,81000,1,0,0,1,0,0
6766,78,41.85,4,8,158000,1,1,1,1,0,0
6767,5,23.34,1,3,94000,1,0,0,0,0,0
6768,361,22.0,1,2,64000,1,0,0,1,0,0
6769,312,55.0,3,6,98000,3,0,0,1,0,0
6770,388,52.49,2,2,136000,2,1,1,1,0,0
6771,375,14.02,1,2,37000,1,0,0,0,0,0
6772,336,23.39,2,3,64000,1,0,0,1,0,0
6773,7,25.66,5,6,104500,1,0,0,1,0,1
6774,631,42.12,3,4,76000,2,0,1,1,0,0
6775,591,43.55,2,2,110000,2,0,1,1,0,0
6776,223,27.12,9,10,146000,1,0,0,1,0,0
6777,45,55.98,19,19,248000,2,1,1,1,0,0
6778,0,32.26,5,12,158000,1,1,1,1,0,0
6779,270,35.42,6,9,122000,1,0,1,1,0,1
6780,15,11.02,1,2,67000,1,0,0,0,0,0
6781,197,69.03,1,7,200000,2,1,1,1,0,0
6782,310,36.0,2,2,68000,2,0,1,1,0,0
6783,388,54.13,2,6,160000,2,1,1,1,0,0
6784,56,49.78,4,5,201000,1,1,1,1,0,1
6785,4,30.6,2,5,147000,1,0,1,1,0,0
6786,182,20.25,1,5,75600,1,0,0,1,0,0
6787,389,16.51,1,5,60000,1,0,0,1,0,0
6788,3,26.01,2,3,127000,1,0,0,0,0,0
6789,399,36.0,3,4,70000,2,0,1,1,0,0
6790,357,51.21,2,4,119000,2,1,1,1,0,0
6791,191,32.18,6,15,92000,1,0,0,0,0,0
6792,31,44.32,2,3,148000,1,1,1,1,0,0
6793,162,20.13,6,13,83000,1,0,0,1,0,1
6794,161,37.27,4,4,130000,1,1,1,1,0,0
6795,25,25.69,4,4,139500,1,0,0,0,0,0
6796,105,25.17,3,4,101000,1,0,0,1,0,0
6797,97,28.17,5,6,98500,1,0,0,1,0,0
6798,388,17.08,1,4,53000,1,0,0,0,0,0
6799,227,55.68,1,3,132000,3,1,1,1,0,0
6800,3,25.92,3,13,111500,1,0,0,1,0,0
6801,3,33.57,4,13,153000,1,1,1,1,0,0
6802,1,25.52,4,8,125000,1,0,0,1,0,0
6803,0,16.64,2,3,72000,1,0,0,1,0,0
6804,0,54.57,6,7,171000,2,1,1,1,0,0
6805,230,25.85,5,8,77000,1,0,0,1,0,0
6806,137,93.8,2,3,235000,2,1,1,1,0,0
6807,180,70.0,2,5,176000,2,1,1,1,0,0
6808,233,20.59,5,7,83000,1,0,0,1,0,0
6809,149,24.42,1,2,79000,1,0,0,1,0,0
6810,398,15.0,1,2,47000,1,0,0,0,0,0
6811,661,21.0,2,5,65000,1,0,0,0,0,1
6812,3,31.05,8,10,157000,1,1,1,1,0,0
6813,353,23.46,2,4,77000,1,0,0,1,0,0
6814,115,43.06,1,3,103000,1,1,1,1,0,0
6815,431,39.6,3,6,105000,2,0,1,1,0,0
6816,0,25.77,1,8,98000,1,0,0,1,0,0
6817,138,50.47,1,14,173000,1,1,1,1,0,0
6818,341,55.0,1,7,115000,2,1,1,1,0,0
6819,1,30.13,3,4,130000,1,0,0,0,0,0
6820,363,50.56,1,10,138000,2,1,1,1,0,0
6821,283,18.3,1,3,56000,1,0,0,1,0,0
6822,21,59.65,1,2,160000,1,1,1,1,0,0
6823,0,18.48,1,3,73000,1,0,0,0,0,1
6824,6,35.84,1,4,141000,1,1,1,1,0,1
6825,47,25.35,2,10,82500,1,0,0,1,0,0
6826,67,25.03,3,5,81000,1,0,0,0,0,1
6827,52,25.54,3,4,101000,1,0,0,1,0,1
6828,34,19.6,3,3,82000,1,0,0,0,0,0
6829,436,21.21,1,2,63000,1,0,0,1,0,0
6830,1,66.92,3,3,175000,2,1,1,1,0,0
6831,138,42.9,1,5,155000,1,0,1,1,0,0
6832,180,31.44,5,11,125000,1,0,1,1,0,0
6833,182,22.57,2,5,80000,1,0,0,1,0,0
6834,305,52.65,3,3,90000,3,0,1,1,0,0
6835,170,25.2,1,3,76000,1,0,0,1,0,0
6836,1,25.83,9,9,83500,1,0,0,1,0,0
6837,2,26.1,8,12,99000,1,0,0,1,0,0
6838,156,23.4,1,2,79000,1,0,0,1,0,0
6839,173,18.32,4,4,97000,1,0,0,1,0,0
6840,353,112.58,2,5,230000,3,1,1,1,0,0
6841,31,32.29,3,3,79000,1,0,0,0,0,0
6842,139,26.55,2,3,119000,1,0,0,1,0,0
6843,1,26.26,4,7,117500,1,0,0,1,0,0
6844,121,41.25,2,3,83500,1,1,1,1,0,0
6845,221,49.71,2,3,93000,2,1,1,1,0,0
6846,34,88.47,2,22,350000,3,1,1,1,0,0
6847,1,23.65,2,2,87000,1,0,0,0,0,0
6848,379,18.0,1,3,65000,1,0,0,1,0,0
6849,480,43.19,6,12,117000,2,1,1,1,0,0
6850,342,10.72,3,3,57000,1,0,0,0,0,0
6851,349,35.51,1,2,100500,1,0,1,1,0,0
6852,218,19.16,3,12,95000,1,0,0,0,0,0
6853,400,60.9,1,4,167500,2,1,1,1,0,0
6854,0,25.38,5,8,95000,1,0,0,1,0,0
6855,12,62.98,5,9,239000,2,1,1,1,0,0
6856,134,40.03,8,14,172000,1,0,0,0,0,1
6857,402,31.0,1,2,78000,2,0,0,1,0,0
6858,104,21.96,9,14,95000,1,0,0,1,0,0
6859,379,18.06,1,3,50000,1,0,0,0,0,0
6860,331,18.07,3,5,75000,1,0,0,1,0,0
6861,33,38.73,1,2,121000,1,1,1,1,0,0
6862,1,40.75,4,7,177000,1,1,1,1,0,0
6863,303,53.38,2,3,159000,2,1,1,1,0,0
6864,125,36.4,2,2,91000,1,0,0,0,0,1
6865,47,45.03,7,10,228000,2,0,1,1,0,0
6866,374,32.0,5,7,97000,2,0,0,1,0,0
6867,19,33.71,3,15,170000,1,1,1,1,0,0
6868,365,14.0,1,2,46000,1,0,0,0,0,0
6869,101,59.27,10,33,225000,2,1,1,1,0,0
6870,372,21.42,2,3,57000,1,0,0,1,0,0
6871,323,41.5,3,3,91000,2,0,1,1,0,0
6872,246,29.87,5,6,109000,1,0,0,1,0,0
6873,144,20.14,6,13,147000,1,0,0,1,0,0
6874,189,24.45,9,11,103000,1,0,0,1,0,0
6875,2,25.98,9,13,83000,1,0,0,1,0,0
6876,33,30.5,6,9,145000,1,1,1,1,0,0
6877,300,56.2,3,3,130000,3,1,1,1,0,0
6878,333,16.0,1,2,62000,1,0,0,0,0,0
6879,50,26.04,5,6,103000,1,0,0,1,0,0
6880,187,29.94,2,11,96000,1,0,0,1,0,0
6881,11,25.45,2,5,102000,1,0,0,1,0,0
6882,300,23.85,5,15,68000,1,0,0,0,0,0
6883,374,51.19,17,24,184000,1,1,1,1,0,0
6884,331,26.3,2,5,76000,1,0,0,1,0,0
6885,232,27.95,3,3,84000,1,0,0,1,0,0
6886,149,24.83,5,7,87000,1,0,0,0,0,0
6887,284,36.45,2,2,104000,2,0,1,1,0,0
6888,8,26.28,2,5,133500,1,0,0,1,0,1
6889,55,25.01,6,13,137000,1,0,0,0,0,0
6890,308,30.0,1,2,64000,1,0,1,1,0,0
6891,357,17.82,2,2,61000,1,0,0,1,0,0
6892,386,37.18,2,2,80000,2,0,1,1,0,0
6893,301,82.92,30,33,199500,3,1,1,1,0,1
6894,288,77.04,1,3,188000,3,1,1,1,0,0
6895,163,23.92,7,12,109000,1,0,0,1,0,0
6896,411,28.0,3,3,130000,1,0,0,0,0,0
6897,434,17.65,5,12,66000,1,0,0,0,0,1
6898,71,42.76,1,2,105000,1,1,1,1,0,0
6899,734,27.08,1,2,75000,1,0,0,1,0,0
6900,635,23.1,2,3,79000,1,0,0,1,0,0
6901,174,34.7,5,5,122000,1,0,1,1,0,0
6902,461,30.0,2,2,71000,2,0,1,1,0,0
6903,221,23.37,2,2,69500,1,0,0,1,0,0
6904,190,74.25,5,5,158000,2,1,1,1,0,0
6905,154,21.17,3,3,79000,1,0,0,1,0,0
6906,25,53.49,1,2,155000,2,0,1,1,0,0
6907,60,44.57,7,7,157000,1,1,1,1,0,0
6908,143,44.4,11,15,151000,1,1,1,1,0,0
6909,312,16.93,1,2,51000,1,0,0,1,0,0
6910,62,42.31,4,6,95000,1,1,1,1,0,0
6911,6,25.18,14,15,125000,1,0,0,1,0,1
6912,383,21.0,1,2,57000,1,0,0,1,0,0
6913,322,19.0,2,5,58000,1,0,0,1,0,0
6914,0,46.03,14,14,137000,1,1,1,1,0,0
6915,305,17.42,1,3,56000,1,0,0,0,0,0
6916,134,20.72,3,4,104500,1,0,0,1,0,0
6917,341,17.5,3,4,67000,1,0,0,1,0,0
6918,355,39.72,3,3,123000,2,0,1,1,0,0
6919,84,43.25,2,2,124000,1,1,1,1,0,0
6920,1,26.92,3,4,93500,1,0,0,1,0,0
6921,184,24.45,2,4,86000,1,0,0,1,1,0
6922,484,35.0,3,3,63000,2,0,0,1,0,0
6923,301,41.4,2,2,119000,2,0,1,1,0,0
6924,101,52.3,2,2,100000,2,1,1,1,0,0
6925,161,49.79,2,3,119000,1,1,1,1,0,0
6926,364,55.55,1,3,77000,3,0,1,1,0,0
6927,341,22.0,4,4,78000,1,0,0,1,0,0
6928,368,32.3,3,3,67000,2,0,0,1,0,0
6929,78,46.33,3,6,172000,1,1,1,1,0,0
6930,126,26.49,1,2,72000,1,0,0,1,0,0
6931,312,19.0,3,3,70000,1,0,0,1,0,0
6932,208,58.44,2,3,127100,2,1,1,1,0,0
6933,0,45.71,1,4,108000,1,1,1,1,0,0
6934,88,17.04,3,3,72000,1,0,0,0,0,0
6935,77,60.01,4,5,159500,1,1,1,1,0,0
6936,53,10.09,1,2,55000,1,0,0,0,0,0
6937,479,18.0,2,2,60000,1,0,0,1,0,0
6938,354,34.98,2,5,104000,1,0,0,1,0,0
6939,401,16.03,2,5,55000,1,0,0,1,0,0
6940,112,29.41,5,8,125000,1,0,0,1,0,0
6941,144,28.98,2,2,85000,1,0,0,1,0,0
6942,177,35.36,5,8,116000,1,0,1,1,0,0
6943,265,39.67,4,6,87000,1,1,1,1,0,0
6944,14,15.1,1,3,60000,1,0,0,0,0,1
6945,414,21.06,2,2,58000,1,0,0,1,0,0
6946,117,29.82,2,11,123000,1,0,0,0,0,0
6947,6,36.96,6,6,114000,1,1,1,1,0,0
6948,5,25.38,2,4,105000,1,0,0,0,0,0
6949,0,41.21,8,8,112000,1,1,1,1,0,1
6950,161,60.65,11,28,170000,2,1,1,1,0,1
6951,17,93.51,2,2,198500,1,1,1,1,0,0
6952,329,20.0,3,3,65000,1,0,0,1,0,1
6953,237,20.52,1,3,69000,1,0,0,0,0,0
6954,19,27.61,6,12,149000,1,0,0,1,0,0
6955,1,15.88,4,4,98000,1,0,0,0,0,0
6956,114,25.89,13,14,93500,1,0,0,0,0,0
6957,0,54.57,6,7,172000,2,1,1,1,0,0
6958,43,36.12,2,17,165000,1,0,1,1,0,0
6959,466,58.41,3,14,210000,1,1,1,1,0,1
6960,152,36.61,4,20,127000,1,1,1,1,0,1
6961,367,30.96,4,10,88000,2,0,0,1,0,0
6962,3,81.5,3,3,242000,2,1,1,1,0,0
6963,125,29.53,2,2,60000,1,0,0,1,0,0
6964,165,21.0,3,6,90000,1,0,0,1,0,0
6965,475,40.0,4,4,110000,2,0,1,1,0,0
6966,321,60.0,1,3,103000,3,1,1,1,0,0
6967,91,50.8,8,13,189000,2,1,1,1,0,0
6968,173,32.25,4,4,140000,1,0,0,1,0,0
6969,282,39.0,1,2,98000,2,0,1,1,0,0
6970,181,66.15,7,14,168000,3,1,1,1,0,0
6971,302,41.25,2,2,120000,2,0,1,1,0,0
6972,94,50.15,2,2,113000,2,1,1,1,0,0
6973,197,144.66,3,9,530000,3,1,1,1,0,0
6974,338,49.47,3,3,98000,3,0,1,1,0,0
6975,213,22.76,1,2,68000,1,0,0,1,0,0
6976,103,40.58,9,14,142000,1,0,1,1,0,0
6977,386,20.0,1,2,61000,1,0,0,0,0,0
6978,249,18.0,8,9,79000,1,0,0,0,0,1
6979,209,19.07,2,5,59000,1,0,0,1,0,0
6980,377,60.0,3,5,140000,2,1,1,1,1,0
6981,138,21.46,12,14,88000,1,0,0,1,0,1
6982,0,54.6,4,7,170000,2,1,1,1,0,0
6983,355,17.0,2,2,60000,1,0,0,1,0,0
6984,216,20.91,2,3,69000,1,0,0,1,0,0
6985,652,35.0,1,1,59000,3,0,0,1,0,1
6986,270,54.84,7,9,136000,2,0,1,1,0,1
6987,359,19.77,2,12,68000,1,0,0,0,0,0
6988,30,22.44,9,11,99000,1,0,0,1,0,0
6989,75,59.55,3,4,240000,1,0,0,1,0,0
6990,314,17.39,1,2,58000,1,0,0,1,0,0
6991,338,16.9,6,6,49000,1,0,0,0,0,0
6992,390,20.46,1,2,46000,1,0,0,0,0,0
6993,5,25.37,4,5,86000,1,0,0,1,0,0
6994,141,40.02,12,13,177000,1,1,1,1,0,1
6995,34,24.62,9,13,129000,1,0,0,1,0,1
6996,53,56.72,2,3,124500,2,1,1,1,0,0
6997,151,20.62,2,3,65000,1,0,0,1,0,0
6998,154,20.79,1,2,55000,1,0,0,1,0,0
6999,138,38.32,2,11,125000,1,0,0,0,0,0
7000,431,10.01,2,3,42000,1,0,0,0,0,0
7001,12,55.0,7,14,214000,2,1,1,1,0,0
7002,559,93.0,1,2,220000,2,1,1,1,1,0
7003,333,16.5,2,3,66000,1,0,0,0,0,0
7004,46,29.81,1,13,128000,1,0,0,1,0,0
7005,320,19.17,3,3,63000,1,0,0,0,0,0
7006,463,33.05,1,2,68000,2,0,0,1,0,0
7007,323,18.2,3,6,78000,1,0,0,1,0,0
7008,261,44.71,1,2,85000,2,0,1,1,0,0
7009,38,25.36,5,6,125000,1,0,0,1,0,0
7010,2,22.0,3,3,110000,1,0,0,1,0,0
7011,167,67.61,11,14,330000,2,1,1,1,0,1
7012,532,35.0,2,4,86000,2,0,1,1,0,0
7013,208,26.05,2,3,76000,1,0,0,1,0,0
7014,294,61.1,5,7,141500,2,1,1,1,0,0
7015,291,52.2,3,8,125000,1,1,1,1,0,0
7016,140,20.42,1,8,85000,1,0,0,1,0,1
7017,380,13.0,1,2,58000,1,0,0,0,0,0
7018,344,21.71,3,4,72000,1,0,0,0,0,0
7019,348,22.47,1,3,57000,1,0,0,1,0,1
7020,22,11.0,2,2,72000,1,0,0,0,0,0
7021,1,58.38,2,3,270000,1,1,1,1,0,0
7022,356,49.5,4,4,125000,1,1,1,1,0,0
7023,2,25.5,8,9,103000,1,0,0,1,0,0
7024,1,88.0,4,9,480000,2,1,1,1,1,1
7025,31,66.4,3,3,100000,2,1,1,1,0,0
7026,364,45.32,4,5,80000,1,1,1,1,0,0
7027,2,25.7,3,5,98000,1,0,0,1,0,0
7028,506,41.0,9,9,103000,2,0,1,1,0,0
7029,146,27.07,9,10,148000,1,0,0,0,0,0
7030,346,85.95,6,8,128000,3,1,1,1,0,0
7031,335,49.14,2,4,100000,2,1,1,1,0,0
7032,12,24.0,2,2,70000,1,0,0,1,0,0
7033,472,54.0,2,2,115000,2,1,1,1,0,0
7034,119,22.88,2,2,93500,1,0,0,1,0,0
7035,137,41.02,15,15,156000,1,1,1,1,0,0
7036,408,26.4,2,2,57000,2,0,0,1,0,0
7037,1,18.17,2,2,79000,1,0,0,0,0,0
7038,281,36.5,2,4,103000,1,1,1,1,0,0
7039,344,15.81,3,4,50000,1,0,0,0,0,0
7040,475,22.56,2,2,50000,1,0,0,1,0,0
7041,16,20.73,1,4,96000,1,0,0,1,0,1
7042,382,56.58,4,5,99000,3,1,1,1,0,0
7043,1,40.95,9,10,204000,2,1,1,1,0,0
7044,1,25.92,13,15,120000,1,0,0,1,0,1
7045,63,96.39,2,2,198000,2,1,1,1,1,0
7046,367,20.0,1,2,60000,1,0,0,1,0,0
7047,3,49.62,6,12,256000,1,1,1,1,0,1
7048,277,23.1,2,2,87000,1,0,0,1,0,0
7049,257,19.17,2,3,81000,1,0,0,0,0,0
7050,8,25.8,1,5,108500,1,0,0,1,0,1
7051,125,25.87,3,12,122000,1,0,0,0,0,1
7052,307,46.0,2,3,92000,2,0,1,1,0,0
7053,33,25.84,1,10,146000,1,0,0,1,0,0
7054,497,38.0,2,5,80000,1,1,1,1,0,1
7055,200,27.38,8,8,108000,1,0,0,1,0,0
7056,137,54.58,2,14,157000,2,1,1,1,0,1
7057,102,78.99,2,2,133000,3,1,1,1,0,0
7058,144,21.89,14,14,96500,1,0,0,1,0,1
7059,335,31.08,3,4,134000,1,0,0,0,0,0
7060,425,20.0,1,2,52000,1,0,0,1,0,0
7061,140,40.03,1,6,135000,1,0,1,1,0,0
7062,163,23.0,6,12,97000,1,0,0,1,0,0
7063,187,30.3,10,14,118000,1,0,0,0,0,1
7064,8,45.06,4,14,188000,1,1,1,1,0,0
7065,11,25.53,3,5,102000,1,0,0,0,0,0
7066,149,25.67,1,2,84500,1,0,0,0,0,0
7067,41,27.1,4,4,89500,1,0,0,1,0,0
7068,398,35.0,2,2,65000,2,0,1,1,0,0
7069,81,86.52,2,2,238000,3,1,1,1,0,0
7070,17,55.25,1,3,117500,2,1,1,1,0,0
7071,157,63.86,2,11,127000,3,1,1,1,0,1
7072,424,16.6,1,3,50000,1,0,0,1,0,0
7073,28,21.72,4,5,90000,1,0,0,0,0,0
7074,345,17.39,2,2,51000,1,0,0,0,0,0
7075,158,45.77,7,9,188000,1,0,0,0,0,0
7076,102,50.62,1,3,142000,1,1,1,1,0,0
7077,300,40.0,2,2,87000,2,0,1,1,0,0
7078,135,29.57,3,3,95000,1,0,0,1,0,0
7079,235,52.31,7,11,199000,1,1,1,1,0,0
7080,389,19.0,1,2,60000,1,0,0,1,0,0
7081,401,18.5,3,3,68000,1,0,0,0,0,0
7082,155,23.94,3,9,107000,1,0,0,1,0,1
7083,162,22.65,3,7,88000,1,0,0,1,0,0
7084,328,38.88,1,3,78000,2,0,1,1,0,0
7085,30,63.06,5,17,350000,2,1,1,1,0,0
7086,42,28.34,3,9,117000,1,0,0,1,0,1
7087,293,22.64,4,13,86000,1,0,0,1,0,0
7088,165,19.8,1,2,71000,1,0,0,1,0,0
7089,193,48.54,4,4,147000,2,1,1,1,0,0
7090,15,26.36,2,4,121000,1,0,0,1,0,0
7091,585,33.84,4,5,110000,1,0,0,1,0,0
7092,175,39.74,1,2,115000,1,1,1,1,0,0
7093,516,30.0,1,2,71000,2,0,0,1,0,0
7094,56,22.51,11,12,89800,1,0,0,1,0,1
7095,173,32.4,4,11,145000,1,0,0,1,0,0
7096,60,21.05,3,4,111000,1,0,0,1,0,0
7097,283,44.78,4,22,162000,1,0,0,0,0,0
7098,186,21.69,2,12,94000,1,0,0,1,0,0
7099,459,57.75,2,4,190000,2,1,1,1,0,0
7100,365,24.78,1,2,73000,1,0,0,1,0,0
7101,197,20.26,8,11,106000,1,0,0,1,0,0
7102,462,30.06,4,5,70000,2,0,0,1,0,0
7103,1,25.48,3,8,121000,1,0,0,0,0,1
7104,49,25.67,5,9,138000,1,0,0,1,0,1
7105,276,66.21,8,8,192000,2,1,1,1,0,0
7106,23,58.99,2,2,115800,2,1,1,1,0,0
7107,5,25.1,10,14,124000,1,0,0,1,0,0
7108,487,16.33,2,2,65000,1,0,0,0,0,0
7109,346,19.76,1,2,69000,1,0,0,1,0,0
7110,365,51.81,2,2,93000,3,0,1,1,0,0
7111,42,7.25,2,2,49000,1,0,0,0,0,0
7112,323,19.8,1,3,60000,1,0,0,1,0,0
7113,333,50.0,5,6,113000,3,0,1,1,0,0
7114,79,45.21,3,12,190000,1,1,1,1,0,1
7115,1,40.02,2,13,160000,1,1,1,1,0,0
7116,487,38.88,6,8,115000,1,1,1,1,0,0
7117,440,36.0,2,5,80000,1,0,1,1,0,0
7118,9,25.3,7,13,108000,1,0,0,0,0,0
7119,1,36.65,6,10,158000,1,0,0,1,0,0
7120,97,22.24,10,14,130000,1,0,0,1,0,1
7121,132,50.85,11,14,175000,1,1,1,1,0,0
7122,138,88.12,6,25,439000,3,1,1,1,0,0
7123,358,43.97,2,5,85000,2,0,1,1,0,0
7124,12,19.2,3,5,115000,1,0,0,1,0,0
7125,1,22.5,3,14,118000,1,0,0,1,0,0
7126,211,60.64,1,2,139000,2,0,1,1,0,0
7127,161,22.49,11,14,113000,1,0,0,0,0,0
7128,31,10.15,2,2,63000,1,0,0,0,0,1
7129,129,10.12,1,2,50000,1,0,0,0,0,0
7130,29,20.93,1,4,79000,1,0,0,0,0,0
7131,1,25.66,8,12,135000,1,0,0,1,0,0
7132,237,62.9,6,7,158000,3,1,1,1,0,0
7133,349,31.47,1,3,115000,1,0,1,1,0,0
7134,389,17.2,3,4,47000,1,0,0,0,0,0
7135,291,45.37,7,10,104000,2,0,1,1,0,0
7136,0,29.22,2,4,103000,1,0,0,1,0,0
7137,341,18.2,8,8,61000,1,0,0,0,0,0
7138,19,40.04,4,13,144000,1,1,1,1,0,1
7139,428,15.0,3,5,73000,1,0,0,0,0,0
7140,186,48.38,2,3,145000,2,1,1,1,0,0
7141,216,23.77,2,2,59000,1,0,0,1,0,0
7142,376,28.0,4,4,65000,1,0,1,1,0,0
7143,0,25.8,4,8,100000,1,0,0,1,0,0
7144,162,82.47,5,13,400000,1,1,1,1,0,1
7145,138,60.02,2,5,220000,2,1,1,1,0,0
7146,763,34.0,1,2,85000,2,0,0,1,0,0
7147,161,29.51,12,15,130000,1,0,0,0,0,0
7148,114,35.22,8,14,133000,1,1,1,1,0,0
7149,10,25.0,6,9,138000,1,0,0,1,0,0
7150,89,60.22,2,2,135000,2,1,1,1,0,0
7151,74,21.66,3,13,97000,1,0,0,1,0,0
7152,389,35.91,2,2,69000,2,0,1,1,0,0
7153,134,25.12,6,10,92000,1,0,0,0,0,0
7154,1,46.65,7,8,106500,1,1,1,1,0,0
7155,143,9.58,1,2,56000,1,0,0,0,0,0
7156,259,25.09,1,3,63000,1,0,0,0,0,0
7157,365,37.9,1,3,89000,1,0,1,1,0,0
7158,433,19.2,1,2,56000,1,0,0,0,0,0
7159,644,15.11,1,2,55000,1,0,0,0,0,0
7160,438,22.0,2,2,57000,1,0,1,1,0,0
7161,1,23.4,3,4,97000,1,0,0,1,0,0
7162,365,67.05,3,11,111000,3,1,1,1,0,0
7163,194,34.31,3,3,95000,1,0,0,1,0,0
7164,162,68.4,2,7,205000,3,1,1,1,0,0
7165,164,39.0,2,6,180000,1,1,1,1,0,1
7166,334,18.23,1,2,53000,1,0,0,0,0,0
7167,150,42.85,3,10,253000,1,1,1,1,0,1
7168,161,20.46,3,9,105500,1,0,0,1,0,0
7169,12,69.5,7,14,258000,3,1,1,1,0,0
7170,186,40.36,2,3,112000,2,0,1,1,0,0
7171,283,41.0,1,2,70000,2,0,1,1,0,0
7172,0,31.84,5,12,155000,1,1,1,1,0,0
7173,308,33.0,2,5,95000,1,0,0,1,0,0
7174,80,44.83,1,3,105500,1,1,1,1,0,0
7175,149,20.53,10,15,128000,1,0,0,1,0,0
7176,96,25.35,1,4,82000,1,0,0,1,0,0
7177,131,41.27,21,48,210000,1,1,1,1,0,1
7178,0,35.36,3,4,122000,1,1,1,1,0,1
7179,158,26.93,1,2,62300,1,0,0,1,0,0
7180,129,40.92,4,7,132000,1,1,1,1,0,1
7181,310,18.97,1,5,50000,1,0,0,1,0,0
7182,3,40.65,6,12,187000,1,1,1,1,0,0
7183,457,53.09,1,8,148000,3,0,1,1,0,0
7184,24,20.04,5,8,106000,1,0,0,1,0,0
7185,42,45.9,1,4,111000,1,1,1,1,0,0
7186,122,30.32,2,6,135000,1,0,0,1,0,0
7187,0,29.22,4,4,103000,1,0,0,1,0,0
7188,53,40.37,7,8,189000,1,1,1,1,0,0
7189,0,32.19,9,12,159000,1,1,1,1,0,0
7190,568,14.04,2,3,51000,1,0,0,0,0,0
7191,318,18.07,2,2,57000,1,0,0,0,0,0
7192,60,25.2,2,14,104000,1,0,0,1,0,0
7193,89,40.79,2,7,120000,1,0,1,1,0,0
7194,0,40.0,1,2,119000,1,1,1,1,0,0
7195,145,28.05,2,3,71000,1,0,0,1,0,0
7196,420,49.68,2,2,132000,1,1,1,1,0,0
7197,241,24.36,2,2,68000,1,0,0,1,0,0
7198,104,19.62,1,2,86000,1,0,0,1,0,0
7199,50,24.7,1,4,105000,1,0,0,0,0,0
7200,547,25.0,5,6,74500,1,0,0,1,0,0
7201,413,41.32,3,3,80000,2,0,1,1,0,0
7202,531,108.89,3,11,230000,4,1,1,1,0,1
7203,4,32.89,3,5,151000,1,1,1,1,0,0
7204,3,20.94,2,2,76000,1,0,0,1,0,1
7205,5,20.48,1,3,72000,1,0,0,1,0,0
7206,46,25.88,3,5,125000,1,0,0,1,0,0
7207,0,16.64,1,3,68000,1,0,0,1,0,0
7208,209,59.04,13,13,200000,1,1,1,1,0,0
7209,3,25.92,3,13,111500,1,0,0,1,0,0
7210,487,33.0,2,2,92000,2,0,1,1,0,0
7211,390,25.0,2,2,71000,1,0,1,1,0,0
7212,261,63.4,2,6,314000,1,1,1,1,1,0
7213,137,25.08,9,14,92000,1,0,0,1,0,0
7214,274,58.6,1,3,121000,2,1,1,1,0,0
7215,153,20.88,4,12,95000,1,0,0,1,0,0
7216,180,24.83,1,2,65000,1,0,0,1,0,0
7217,388,38.25,3,4,68000,2,0,0,1,0,1
