id,age,area,floor,max_floor,y
4594,7,25.76,3,13,136000
4595,561,53.88,3,3,139000
4596,139,52.78,8,58,207000
4597,352,33.0,2,3,85000
4598,22,25.5,3,4,90500
4599,16,25.5,10,11,93000
4600,203,53.47,7,11,277000
4601,185,61.45,9,13,238000
4602,585,33.0,3,4,75000
4603,428,15.6,2,11,69000
4604,77,33.33,2,3,115000
4605,9,25.8,9,11,86000
4606,0,21.12,1,3,101000
4607,186,46.79,3,8,112000
4608,355,39.72,3,3,123000
4609,0,29.93,2,4,117000
4610,24,55.26,1,3,158000
4611,159,70.35,4,13,205000
4612,366,17.81,5,10,55000
4613,318,17.39,1,3,61000
4614,161,25.78,2,3,87000
4615,160,29.21,10,15,150000
4616,183,23.02,1,4,88000
4617,21,85.05,7,11,270000
4618,24,25.43,2,9,122000
4619,164,25.31,7,11,125000
4620,80,58.45,1,2,126000
4621,367,23.04,4,10,90000
4622,215,22.21,5,11,100000
4623,0,21.45,4,4,72500
4624,452,13.52,3,5,55000
4625,1,25.53,2,8,121000
4626,233,22.98,2,4,85000
4627,161,20.0,1,2,71000
4628,186,80.78,9,56,318000
4629,422,33.0,2,3,68000
4630,149,54.67,2,2,100000
4631,73,62.45,2,2,110000
4632,0,26.44,2,13,121000
4633,192,57.96,2,2,154000
4634,149,23.76,1,3,85000
4635,334,18.2,3,4,64000
4636,11,26.67,5,8,138500
4637,212,20.18,3,14,87000
4638,66,51.64,5,6,220000
4639,300,69.26,7,13,359000
4640,150,42.37,2,3,163000
4641,196,18.6,1,4,67000
4642,53,25.29,8,13,112000
4643,131,22.2,2,5,87000
4644,126,31.51,7,11,148000
4645,367,23.0,1,2,74000
4646,176,57.03,12,14,259000
4647,3,25.35,6,11,121500
4648,60,38.99,1,5,120000
4649,427,17.8,3,3,49000
4650,0,32.29,3,4,123000
4651,383,36.81,2,3,149000
4652,263,26.22,1,2,85000
4653,256,22.72,3,7,70000
4654,326,80.0,2,4,190000
4655,197,77.07,33,41,377000
4656,333,52.5,3,3,80000
4657,26,55.65,2,3,137000
4658,0,51.54,2,4,197000
4659,0,26.18,2,2,98000
4660,63,40.55,4,8,116000
4661,3,46.25,2,12,215000
4662,17,21.19,6,7,110000
4663,221,32.45,2,2,72000
4664,383,22.0,2,3,75000
4665,53,25.3,10,13,123000
4666,1,37.81,1,2,104000
4667,58,36.75,3,3,104000
4668,203,23.76,11,12,102000
4669,173,22.27,2,5,90000
4670,389,40.0,2,4,138000
4671,234,26.94,6,13,112000
4672,91,25.65,2,7,123500
4673,7,52.16,12,13,282000
4674,76,25.99,2,6,105000
4675,1,25.43,2,9,102000
4676,345,13.22,1,2,55000
4677,353,14.58,2,2,50000
4678,5,25.43,3,4,105000
4679,241,26.87,3,8,119000
4680,264,30.4,2,3,110000
4681,341,17.61,5,5,52000
4682,3,40.0,6,10,202000
4683,15,25.91,3,8,119000
4684,148,19.29,2,4,79000
4685,1,22.68,3,4,130000
4686,30,25.87,4,8,105000
4687,24,38.42,4,5,165000
4688,16,20.07,2,4,110000
4689,93,40.08,1,2,126000
4690,4,41.66,4,5,136000
4691,311,18.0,3,3,53700
4692,63,40.07,3,6,171000
4693,6,30.15,1,6,161000
4694,369,39.15,2,2,67000
4695,557,36.0,3,4,62000
4696,0,50.8,10,11,185000
4697,2,26.78,1,3,90000
4698,381,37.24,3,3,74000
4699,12,45.78,6,14,165000
4700,351,44.67,3,4,86000
4701,5,44.49,2,3,170000
4702,188,23.55,2,2,71000
4703,287,106.52,4,4,300000
4704,507,37.8,1,3,64800
4705,29,58.24,5,14,279000
4706,151,31.05,4,5,99000
4707,5,28.79,2,3,118000
4708,114,22.59,6,11,96000
4709,186,27.79,10,13,121000
4710,364,42.9,3,4,95000
4711,0,46.82,1,5,129000
4712,3,40.44,2,5,129000
4713,88,70.91,10,15,190000
4714,355,53.71,2,3,91000
4715,235,51.08,4,5,107000
4716,188,28.65,11,14,150500
4717,215,30.36,5,13,109000
4718,144,42.55,2,2,125200
4719,17,13.67,1,2,64000
4720,12,59.43,7,14,233000
4721,226,66.03,1,7,146000
4722,282,19.87,1,2,60000
4723,47,25.35,9,10,87000
4724,209,26.77,1,3,73500
4725,0,34.14,1,2,120000
4726,0,20.07,1,4,81000
4727,413,23.95,1,2,60000
4728,1,31.08,3,9,109000
4729,56,22.51,11,12,90000
4730,396,36.8,3,3,64000
4731,410,20.2,1,2,52000
4732,0,42.42,4,10,214000
4733,160,53.3,5,10,192000
4734,348,16.51,1,7,61000
4735,0,54.57,1,7,166000
4736,212,20.15,2,6,75000
4737,552,30.0,3,4,65000
4738,158,32.81,5,5,153000
4739,138,26.25,1,5,74000
4740,53,39.92,3,12,120000
4741,0,42.25,2,14,190000
4742,408,27.4,7,10,80000
4743,211,20.72,2,5,78000
4744,448,35.9,3,3,110000
4745,181,44.03,3,13,133000
4746,332,46.65,2,5,120000
4747,395,23.76,1,2,48000
4748,42,22.01,15,15,109000
4749,178,25.28,2,10,135000
4750,376,18.2,4,4,49000
4751,340,30.16,4,5,98000
4752,477,26.22,3,6,95000
4753,269,30.39,3,5,74000
4754,245,33.1,4,14,89000
4755,47,25.79,8,10,96000
4756,329,55.31,2,6,205000
4757,123,17.0,1,2,66000
4758,101,23.09,4,12,93000
4759,9,40.21,13,13,166000
4760,147,20.38,2,2,60000
4761,3,25.92,7,13,113500
4762,24,43.02,1,3,135000
4763,355,14.5,1,2,58000
4764,83,24.61,3,5,116000
4765,119,83.6,3,4,550000
4766,271,23.78,2,3,83000
4767,537,32.51,5,5,79000
4768,2,25.66,1,3,86000
4769,0,26.52,3,7,107000
4770,167,35.7,3,17,152000
4771,93,28.25,6,6,142000
4772,53,36.17,4,4,93000
4773,360,26.78,3,6,72500
4774,496,42.0,4,5,110000
4775,163,28.03,2,8,89000
4776,137,22.72,4,14,77000
4777,2,38.46,2,10,224000
4778,7,25.76,7,13,138000
4779,175,26.69,2,5,105000
4780,338,22.77,2,2,68500
4781,571,18.38,2,2,54000
4782,483,30.5,3,3,60000
4783,126,21.7,2,8,95000
4784,308,19.92,4,4,60000
4785,161,20.34,8,14,96000
4786,216,31.2,4,11,145000
4787,407,9.0,4,4,50000
4788,390,59.95,4,5,150000
4789,139,52.32,20,58,238000
4790,199,20.36,3,11,88000
4791,47,25.35,6,10,84000
4792,151,29.7,7,7,100000
4793,30,12.48,2,3,65000
4794,392,20.79,6,9,64000
4795,6,34.2,7,10,177000
4796,337,27.27,3,4,73000
4797,81,40.03,12,13,170000
4798,32,25.62,15,15,93000
4799,444,15.88,2,4,69000
4800,414,17.0,1,2,46000
4801,12,28.23,2,11,176000
4802,18,43.47,2,3,130000
4803,148,31.02,2,2,82000
4804,123,77.38,4,22,269000
4805,9,25.2,2,14,122500
4806,137,30.01,4,14,141000
4807,547,30.8,5,5,95500
4808,2,25.33,4,6,143000
4809,2,25.64,2,6,137000
4810,6,69.93,19,37,420000
4811,305,22.48,1,3,66000
4812,0,19.75,5,5,81000
4813,593,15.56,2,2,54000
4814,58,16.69,1,3,66000
4815,53,30.24,3,3,81000
4816,2,40.91,11,13,169000
4817,176,26.68,3,8,109000
4818,1,46.65,7,8,106500
4819,0,25.74,1,8,97000
4820,308,14.74,1,2,48000
4821,53,122.7,2,3,720000
4822,122,59.62,2,2,101000
4823,284,67.08,11,33,200000
4824,324,19.0,2,3,45000
4825,488,33.67,5,7,79000
4826,0,22.27,2,4,91000
4827,54,42.01,2,5,156000
4828,0,25.6,3,5,94000
4829,293,21.0,2,2,67000
4830,5,25.43,12,12,124000
4831,186,57.66,5,6,138000
4832,19,41.4,2,3,87000
4833,4,25.66,1,4,107500
4834,375,105.97,2,4,275000
4835,160,33.4,3,4,136000
4836,3,25.92,2,13,115000
4837,247,66.0,3,10,245000
4838,1,58.98,7,13,167500
4839,168,93.53,13,14,434000
4840,201,20.48,3,7,78000
4841,367,28.0,4,4,75000
4842,0,33.35,1,2,99000
4843,463,15.0,3,5,65000
4844,269,40.43,3,9,153000
4845,0,47.51,2,2,172000
4846,531,19.44,6,14,75000
4847,332,46.65,2,5,120000
4848,437,61.6,4,5,105000
4849,529,31.39,2,3,84000
4850,139,51.78,11,58,194000
4851,173,40.0,1,2,74000
4852,321,66.67,3,3,109000
4853,140,39.21,1,4,135000
4854,244,56.31,1,3,135000
4855,149,34.25,1,2,75500
4856,22,52.82,2,4,136000
4857,107,26.65,2,9,82500
4858,199,32.45,4,4,103000
4859,157,28.08,3,11,116000
4860,508,20.0,1,2,41000
4861,497,17.01,3,3,80000
4862,26,25.42,7,10,134000
4863,1,25.66,7,8,102500
4864,497,45.05,3,5,125000
4865,82,25.86,8,10,120000
4866,388,17.63,1,2,62000
4867,2,52.22,4,8,285000
4868,340,28.57,2,3,60000
4869,90,22.06,4,9,70000
4870,304,21.1,2,2,76000
4871,114,72.92,17,20,165000
4872,38,42.64,3,3,93800
4873,268,77.5,2,2,120000
4874,331,10.0,2,2,33000
4875,113,26.0,2,2,60500
4876,146,58.9,11,14,145000
4877,0,32.38,2,3,154000
4878,186,25.5,4,9,88000
4879,0,37.53,3,10,194000
4880,6,25.16,6,15,119000
4881,180,56.32,2,5,140000
4882,12,25.83,13,14,146000
4883,3,42.34,11,12,213000
4884,137,30.07,11,12,119500
4885,7,25.88,4,13,136000
4886,82,36.18,2,4,177000
4887,187,30.27,3,4,105000
4888,173,45.82,2,6,122500
4889,215,59.5,2,2,124000
4890,262,22.43,3,3,79000
4891,341,18.2,2,4,67000
4892,26,25.52,4,7,118500
4893,286,51.13,1,3,104000
4894,156,22.16,7,8,108000
4895,128,30.26,4,10,115000
4896,12,45.44,6,9,161000
4897,23,55.05,6,6,220000
4898,174,22.05,2,2,72000
4899,581,27.0,3,3,65000
4900,62,26.22,3,3,83000
4901,404,15.5,4,5,66500
4902,324,50.15,11,22,191000
4903,251,22.32,4,8,98000
4904,89,11.41,1,3,51000
4905,149,25.92,10,14,138000
4906,421,63.0,2,3,160000
4907,462,18.6,3,4,63000
4908,141,34.05,5,14,113000
4909,78,46.33,3,6,172000
4910,522,48.0,4,5,98000
4911,706,20.0,2,2,64000
4912,300,31.62,3,4,73000
4913,150,48.06,14,14,178000
4914,186,50.35,12,20,196000
4915,184,16.08,3,3,62000
4916,1,40.45,2,4,210000
4917,192,9.75,10,11,67000
4918,0,25.07,1,8,102000
4919,589,35.96,6,6,108000
4920,0,23.22,2,3,83000
4921,362,18.88,1,5,78000
4922,211,22.85,4,7,68000
4923,391,52.25,3,3,108000
4924,44,21.53,2,2,84000
4925,15,25.48,1,4,119000
4926,210,22.84,9,10,89000
4927,5,16.17,3,3,63000
4928,93,25.13,7,14,113000
4929,138,60.55,10,22,290000
4930,219,23.1,2,3,65000
4931,42,88.5,1,2,174000
4932,169,25.93,5,5,73000
4933,166,40.08,6,47,180000
4934,501,52.38,3,5,93000
4935,345,17.0,4,4,55000
4936,416,40.32,5,8,114000
4937,198,25.2,5,7,105000
4938,167,23.59,6,11,77000
4939,312,53.9,3,4,157000
4940,0,25.65,6,8,101500
4941,181,19.51,3,7,82000
4942,195,23.4,1,3,78000
4943,5,16.12,2,3,62000
4944,189,20.23,3,10,82000
4945,12,45.6,4,9,162000
4946,361,56.7,3,5,131000
4947,3,39.82,3,3,213000
4948,197,15.67,2,4,62000
4949,141,20.73,4,7,97000
4950,298,20.0,2,2,56000
4951,251,60.5,1,2,142500
4952,427,27.12,2,4,75000
4953,0,21.28,6,7,95000
4954,70,91.96,2,2,145000
4955,130,58.5,5,7,149500
4956,48,26.62,14,15,95000
4957,341,39.66,3,4,138000
4958,151,25.11,2,5,94000
4959,205,15.08,2,3,66000
4960,92,45.38,8,10,107000
4961,3,29.94,3,3,102000
4962,2,27.51,2,6,145000
4963,161,41.14,8,8,159000
4964,129,26.01,4,8,73000
4965,280,84.7,29,33,280000
4966,3,49.62,11,12,267000
4967,335,15.6,1,3,47000
4968,125,15.9,2,3,60000
4969,16,47.27,1,4,158000
4970,114,25.2,2,10,122000
4971,1,40.52,11,12,204000
4972,59,26.15,7,9,101000
4973,147,29.9,3,4,110000
4974,178,22.5,1,2,76000
4975,30,30.19,2,2,95000
4976,348,36.66,3,3,83000
4977,100,45.25,5,5,243000
4978,77,38.37,2,10,117500
4979,138,37.68,9,14,153000
4980,1,54.55,1,2,126000
4981,260,34.53,5,9,129000
4982,154,57.95,3,5,150000
4983,2,53.78,4,10,261000
4984,269,20.25,2,2,64000
4985,261,17.76,11,13,81000
4986,107,56.47,4,9,116000
4987,355,70.0,2,2,185000
4988,329,45.98,3,6,105000
4989,101,38.98,2,12,129500
4990,11,25.45,3,5,102000
4991,5,25.6,2,4,92000
4992,1,24.55,2,2,67000
4993,422,35.84,2,2,77000
4994,47,50.9,1,2,150000
4995,566,21.53,2,2,48200
4996,70,57.35,1,2,106000
4997,47,45.03,2,10,222000
4998,324,18.0,1,2,46000
4999,101,65.43,3,5,211000
5000,189,42.38,17,30,152000
5001,511,62.75,1,4,115000
5002,377,60.0,3,5,140000
5003,310,65.5,3,7,108000
5004,12,55.02,2,9,204000
5005,53,14.01,1,3,49000
5006,145,28.0,3,3,103000
5007,124,40.03,2,6,175000
5008,54,24.29,1,2,67000
5009,6,25.18,11,15,121000
5010,391,63.0,2,3,105000
5011,13,22.18,2,3,110000
5012,440,22.77,1,2,55000
5013,0,42.25,8,14,205000
5014,282,42.97,2,3,137000
5015,71,44.58,1,2,116000
5016,186,31.09,2,9,137000
5017,243,22.2,3,3,106500
5018,168,23.17,4,12,96000
5019,372,53.6,1,5,119000
5020,17,20.02,1,3,71000
5021,210,38.18,1,4,154000
5022,0,24.84,1,2,90000
5023,394,11.0,1,2,58000
5024,352,29.16,2,5,77000
5025,207,21.32,1,3,74000
5026,0,32.26,10,12,160000
5027,16,42.57,4,5,161000
5028,426,38.01,1,3,70000
5029,18,56.67,4,10,253000
5030,1,25.66,5,8,100500
5031,539,54.05,4,9,180000
5032,458,30.47,2,2,67000
5033,209,31.91,6,10,130000
5034,161,26.15,5,10,139000
5035,0,43.3,2,8,138000
5036,412,20.0,2,2,52000
5037,355,19.0,1,2,51000
5038,5,29.75,1,5,118000
5039,380,15.0,3,3,55000
5040,221,54.27,7,35,170300
5041,64,12.66,3,3,49000
5042,157,24.2,4,8,101000
5043,0,41.33,2,4,187000
5044,410,26.7,1,3,72000
5045,77,49.88,2,2,134000
5046,341,23.0,2,2,66000
5047,135,80.05,33,39,295000
5048,155,25.77,7,10,136000
5049,304,45.53,2,2,129000
5050,6,40.2,2,10,207000
5051,77,41.7,3,3,89000
5052,38,42.64,3,3,93800
5053,173,20.13,2,7,77000
5054,115,27.47,2,2,70000
5055,305,39.74,2,2,65000
5056,425,14.16,3,4,52000
5057,319,112.79,2,2,163000
5058,239,23.7,1,3,66000
5059,65,12.59,3,3,49000
5060,59,20.18,1,3,71000
5061,137,38.74,1,2,98000
5062,138,30.85,6,12,144000
5063,312,20.44,3,3,76000
5064,4,17.0,1,3,80000
5065,611,76.83,2,2,119000
5066,196,22.65,5,12,111000
5067,357,26.44,2,2,62000
5068,188,22.4,4,5,87000
5069,69,51.06,4,4,170000
5070,329,18.0,2,2,59000
5071,3,51.46,1,3,113500
5072,101,9.28,1,2,49000
5073,239,58.53,6,8,110000
5074,193,63.27,29,30,192000
5075,184,39.74,2,2,69000
5076,2,25.29,1,4,94800
5077,151,33.86,2,3,157500
5078,588,31.08,2,4,95000
5079,390,19.29,1,3,50000
5080,1,59.75,3,3,165000
5081,1,25.26,4,8,120000
5082,177,22.54,2,4,111000
5083,306,20.5,2,5,56000
5084,20,85.05,8,11,271000
5085,6,58.88,2,7,247000
5086,1,25.73,6,13,113000
5087,19,54.77,1,6,280000
5088,90,26.72,2,3,82000
5089,293,18.03,2,4,76000
5090,293,24.0,3,3,70000
5091,393,25.0,3,3,72000
5092,31,26.74,3,7,102000
5093,582,27.0,2,4,78000
5094,20,217.29,9,9,2500000
5095,37,25.9,8,8,105000
5096,23,26.44,1,2,76000
5097,377,28.76,3,3,69000
5098,12,14.12,2,3,50000
5099,348,77.99,1,2,175000
5100,35,31.46,2,3,87000
5101,353,17.55,1,2,51000
5102,78,45.45,4,6,270000
5103,0,29.93,2,4,117000
5104,208,19.87,1,2,63000
5105,360,68.79,1,3,210000
5106,245,43.27,2,7,127000
5107,207,22.0,5,9,98000
5108,173,48.78,2,14,148000
5109,65,82.05,10,17,500000
5110,135,56.8,23,39,215000
5111,54,25.74,4,14,125000
5112,8,16.51,2,3,77000
5113,317,74.25,1,2,195000
5114,380,37.2,2,7,75000
5115,0,26.36,2,6,97000
5116,179,20.72,3,4,87000
5117,502,14.81,2,2,50000
5118,66,26.08,8,10,95000
5119,3,21.06,3,3,79000
5120,126,20.66,4,6,81000
5121,151,26.25,3,6,90000
5122,421,14.08,4,4,57000
5123,317,42.33,1,3,90000
5124,25,26.52,4,7,108500
5125,543,25.42,3,3,74000
5126,276,17.4,5,7,82000
5127,341,36.32,3,3,87000
5128,149,23.94,6,6,89000
5129,24,15.39,3,3,58000
5130,195,21.31,9,14,100000
5131,292,42.4,2,3,120000
5132,417,60.9,1,4,167500
5133,197,23.7,4,5,88000
5134,484,29.2,2,2,55000
5135,29,25.57,1,6,90000
5136,128,20.16,4,5,80000
5137,197,55.36,9,9,183000
5138,66,25.52,2,9,110500
5139,494,28.92,2,2,65000
5140,341,48.78,22,37,159000
5141,373,16.08,1,4,57000
5142,314,18.21,2,2,60000
5143,269,19.36,6,8,80000
5144,184,19.87,1,2,69000
5145,1,36.12,3,3,128000
5146,262,37.0,3,4,109000
5147,130,24.67,2,2,74000
5148,1,61.48,2,4,255000
5149,118,23.4,2,11,91500
5150,270,24.0,2,2,62000
5151,197,21.0,3,6,68000
5152,269,37.88,5,6,100000
5153,143,47.64,2,2,81000
5154,336,20.0,1,2,74000
5155,221,76.59,2,13,198000
5156,10,26.41,2,7,136000
5157,1,40.52,9,12,204000
5158,23,43.24,1,3,184000
5159,17,30.08,2,2,81000
5160,209,18.8,4,4,73000
5161,542,25.0,1,2,57000
5162,15,50.97,14,14,240000
5163,317,16.0,1,2,52000
5164,66,37.63,16,22,235000
5165,305,21.0,2,4,65000
5166,153,27.98,9,14,133000
5167,0,40.95,8,11,158000
5168,322,48.76,3,3,79000
5169,74,35.54,3,3,140000
5170,368,28.0,3,4,72000
5171,125,35.08,2,6,149000
5172,192,22.0,5,8,82000
5173,535,25.0,3,3,77000
5174,159,51.4,5,5,108000
5175,177,69.72,12,13,274000
5176,158,76.51,1,6,310000
5177,362,30.0,3,4,66000
5178,191,24.9,1,3,72000
5179,0,42.0,1,3,128500
5180,30,25.05,9,14,109500
5181,330,19.8,1,2,59000
5182,0,25.72,2,3,76500
5183,78,59.91,2,7,320000
5184,154,42.9,7,9,173000
5185,439,61.18,9,11,170000
5186,19,20.67,1,2,84000
5187,28,25.38,4,8,101500
5188,566,10.6,2,2,32000
5189,161,26.55,3,4,99000
5190,368,18.0,7,11,65000
5191,0,38.89,7,11,148000
5192,377,24.75,5,7,122000
5193,161,20.65,7,10,115500
5194,128,22.7,1,3,73000
5195,85,77.0,4,11,132000
5196,176,19.28,3,4,83000
5197,0,41.65,4,10,178000
5198,201,44.05,8,10,190000
5199,53,70.35,12,14,300000
5200,59,30.67,1,3,130000
5201,151,26.75,8,14,129000
5202,70,25.53,5,9,96000
5203,307,21.06,1,2,62000
5204,295,35.21,2,6,85000
5205,234,35.0,2,2,110000
5206,406,42.0,1,2,77000
5207,208,24.0,2,3,71500
5208,41,26.86,3,7,102000
5209,243,20.28,1,2,56000
5210,198,24.78,4,6,82000
5211,328,48.19,2,2,80000
5212,360,29.76,3,5,133000
5213,173,48.12,7,14,149000
5214,125,35.21,2,6,99000
5215,344,28.92,1,2,76000
5216,4,30.31,5,5,151000
5217,1,25.15,4,4,112000
5218,378,40.73,1,3,154000
5219,1,58.98,5,13,165500
5220,176,57.03,12,14,259000
5221,5,25.36,3,4,92500
5222,241,26.87,6,8,120000
5223,579,33.5,1,2,58000
5224,351,26.0,2,2,49000
5225,669,51.12,2,2,158000
5226,119,46.43,4,7,180000
5227,173,29.63,5,7,88000
5228,319,26.0,1,3,70000
5229,0,13.74,3,3,74500
5230,34,40.18,12,13,180000
5231,517,22.24,3,5,100000
5232,400,42.75,3,5,126000
5233,340,68.72,2,2,118000
5234,1,40.0,3,3,108000
5235,207,41.0,4,4,135000
5236,173,15.53,1,3,56000
5237,62,22.47,1,5,86600
5238,2,27.18,12,12,103000
5239,29,27.05,5,5,101000
5240,164,54.53,5,9,170000
5241,537,23.42,2,2,60000
5242,64,26.49,1,3,95000
5243,4,39.97,2,14,174000
5244,24,30.51,2,3,73000
5245,262,19.43,3,3,85000
5246,287,43.47,1,2,102000
5247,3,40.08,7,12,196000
5248,373,95.15,3,3,242000
5249,305,18.63,1,2,68000
5250,5,56.21,6,18,300000
5251,366,18.52,3,3,74000
5252,329,20.52,1,2,66000
5253,371,58.93,2,3,135000
5254,54,24.63,8,8,88000
5255,26,25.5,1,4,87500
5256,415,18.6,2,4,47000
5257,49,44.7,6,9,340000
5258,221,20.28,2,2,78000
5259,79,36.48,5,6,113000
5260,592,33.0,2,3,75000
5261,2,40.56,1,5,141000
5262,1,55.24,4,15,215000
5263,209,21.3,5,7,85000
5264,246,26.18,10,11,124500
5265,158,10.53,1,2,50000
5266,189,19.99,4,9,89000
5267,131,21.17,4,8,92000
5268,173,26.45,1,3,87200
5269,1,19.8,1,3,72000
5270,405,18.63,2,2,67000
5271,115,20.77,2,8,86000
5272,445,17.85,1,5,59000
5273,355,37.0,2,5,110000
5274,275,56.31,10,14,102000
5275,68,47.71,6,7,161000
5276,275,24.06,3,3,86000
5277,264,62.08,3,3,125000
5278,463,29.75,1,2,70000
5279,321,17.01,1,3,64000
5280,328,48.41,1,2,100000
5281,321,18.68,1,2,52000
5282,0,29.65,3,3,101500
5283,276,27.51,2,9,101000
5284,81,26.14,2,11,112500
5285,305,14.9,2,2,50000
5286,650,13.0,1,2,52000
5287,79,42.7,5,5,140000
5288,66,28.89,1,3,83000
5289,47,22.03,2,15,103000
5290,37,79.1,2,2,220000
5291,154,29.32,7,14,145000
5292,5,40.61,2,5,133000
5293,345,25.0,4,4,80000
5294,350,28.0,2,2,60000
5295,123,38.5,8,10,159000
5296,149,38.75,12,15,150000
5297,280,57.77,6,6,113500
5298,209,35.07,7,12,111000
5299,205,28.33,2,11,104000
5300,535,75.8,1,2,181000
5301,333,18.04,3,5,66000
5302,487,20.66,1,2,54000
5303,363,13.0,1,2,42000
5304,216,96.0,2,2,198000
5305,0,37.65,5,12,207000
5306,115,19.0,2,4,72000
5307,140,30.64,1,4,80000
5308,348,36.72,3,3,70000
5309,329,39.74,2,2,99000
5310,2,36.06,4,4,135000
5311,402,55.0,4,8,136000
5312,94,67.5,2,2,215000
5313,336,20.63,2,3,53000
5314,119,25.12,6,8,94000
5315,6,25.7,5,6,93500
5316,70,78.44,38,49,355000
5317,329,15.0,2,2,48500
5318,92,45.49,8,8,187000
5319,244,37.26,5,7,155000
5320,525,21.75,1,3,49000
5321,1,25.92,2,15,113000
5322,579,34.0,1,1,58000
5323,149,30.05,4,9,155000
5324,142,40.0,6,10,136500
5325,370,41.44,2,3,89000
5326,56,25.5,2,8,103000
5327,501,52.25,3,3,96000
5328,532,32.8,3,5,75000
5329,287,106.52,4,4,300000
5330,46,45.18,2,3,100300
5331,125,61.5,6,28,195000
5332,12,55.23,9,9,225000
5333,35,22.74,12,15,91000
5334,0,32.49,3,4,127000
5335,365,79.5,1,2,145000
5336,456,20.79,2,5,90000
5337,2,26.73,2,10,88000
5338,231,22.0,3,3,73000
5339,29,24.51,2,4,137000
5340,365,18.63,1,2,53000
5341,113,45.12,2,3,133000
5342,140,63.86,13,14,203000
5343,269,46.98,2,3,135000
5344,34,10.12,2,2,66000
5345,231,38.7,2,3,95000
5346,369,24.3,2,6,75000
5347,298,37.8,3,5,138000
5348,407,24.5,1,2,55000
5349,205,18.45,2,9,76000
5350,548,28.0,4,4,88000
5351,411,21.0,1,2,43000
5352,141,28.27,2,2,67000
5353,379,14.58,2,2,42000
5354,141,22.75,2,2,71800
5355,335,52.37,12,15,210000
5356,365,39.6,2,2,98000
5357,173,24.75,7,14,85000
5358,110,36.0,2,2,88000
5359,151,27.52,2,3,76000
5360,195,21.65,2,7,92600
5361,250,26.93,2,2,76000
5362,395,97.5,2,2,236000
5363,41,20.66,12,13,99000
5364,369,16.2,2,2,47000
5365,21,20.51,3,10,110000
5366,3,25.41,8,11,95000
5367,33,25.83,2,6,87000
5368,211,27.29,6,10,143000
5369,184,25.01,1,3,87000
5370,262,57.86,3,5,120000
5371,68,31.18,1,5,123000
5372,445,55.01,2,2,95000
5373,353,36.32,3,3,87000
5374,595,38.84,2,5,93000
5375,42,26.14,10,15,93500
5376,238,33.39,7,8,183000
5377,243,68.25,4,5,158500
5378,487,30.0,1,3,95000
5379,243,65.31,2,6,185000
5380,104,47.35,8,10,143000
5381,316,34.71,2,2,86000
5382,96,44.31,3,8,170000
5383,0,25.8,2,5,102500
5384,217,41.5,2,2,70500
5385,62,40.67,9,13,176000
5386,306,74.12,2,3,184000
5387,130,43.05,6,14,129000
5388,176,23.62,2,4,89500
5389,355,34.56,2,3,111000
5390,480,42.56,5,6,120000
5391,228,28.13,3,4,145000
5392,35,33.67,1,4,139000
5393,592,56.33,8,9,170000
5394,355,17.4,2,5,50000
5395,36,24.63,1,2,65000
5396,307,16.73,2,3,58000
5397,148,21.9,2,6,86000
5398,228,55.57,34,43,195000
5399,204,51.04,1,4,161000
5400,227,30.51,5,9,127000
5401,576,27.2,2,2,45000
5402,2,44.28,3,4,148000
5403,381,56.16,2,4,118000
5404,5,22.25,1,3,92000
5405,347,18.93,2,2,56000
5406,25,22.76,8,10,88500
5407,174,54.07,3,7,173000
5408,528,18.0,2,2,46000
5409,319,14.37,3,3,85000
5410,0,26.68,1,3,82000
5411,305,24.0,2,2,72000
5412,85,19.27,2,2,70000
5413,265,18.03,7,7,76000
5414,259,18.0,2,7,75000
5415,507,23.0,2,2,56100
5416,139,85.46,11,13,249000
5417,413,28.15,3,3,80000
5418,117,52.99,2,3,135000
5419,55,25.52,3,5,97000
5420,3,49.08,1,3,203000
5421,406,15.4,3,4,75000
5422,5,62.4,2,2,215000
5423,138,51.08,8,12,183000
5424,444,57.71,8,12,165000
5425,383,39.51,1,3,75500
5426,413,19.45,1,4,82000
5427,110,33.82,1,2,100000
5428,389,17.0,6,6,51000
5429,113,31.43,2,8,104000
5430,242,20.43,10,11,80000
5431,322,16.37,3,4,66000
5432,100,21.89,4,5,96000
5433,472,45.28,1,2,75000
5434,419,18.5,2,3,70000
5435,149,34.51,2,2,81000
5436,378,48.0,7,10,105000
5437,41,19.84,2,5,88000
5438,4,42.26,9,11,168000
5439,3,25.92,9,13,114500
5440,169,66.71,3,3,162500
5441,6,41.07,3,3,173000
5442,268,22.59,7,7,111500
5443,404,13.44,1,2,60000
5444,379,18.17,2,6,60000
5445,234,52.76,2,4,118000
5446,259,46.0,1,3,90000
5447,46,40.04,3,13,244000
5448,638,36.37,2,2,135000
5449,0,29.93,3,4,118000
5450,181,65.68,7,10,150000
5451,174,20.0,2,6,77000
5452,401,16.0,1,2,41100
5453,151,72.86,2,2,113000
5454,354,64.33,7,10,140000
5455,418,55.0,5,6,114000
5456,0,25.37,8,10,100360
5457,11,62.35,5,14,365000
5458,235,19.77,2,3,75000
5459,177,25.25,10,10,124000
5460,59,46.13,2,2,139500
5461,403,21.0,2,2,63000
5462,343,18.0,3,4,65000
5463,272,20.23,5,6,86000
5464,25,30.05,3,5,92000
5465,43,38.6,1,3,92500
5466,142,23.74,7,11,97000
